,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,CLASS
302,0.045681722,0.02960766,-0.038850967,-0.05299924,0.4052348,0.25882602,0.65495735,0.18244296,0.34433234,-0.07797533,0.12789764,0.017738987,-0.28996053,-0.13002941,-0.008076685,0.1597651,0.14150825,0.15576726,0.14339495,0.0041287593,0.02402554,0.29180261,0.0901499,0.03551016,0.21700397,0.16973396,-0.08435099,0.6484955,-0.015366357,-0.00053461635,-0.54152536,-0.21241108,0.22707978,0.09413854,0.0638821,0.20369501,0.31565028,0.20453657,-0.14496377,0.09983976,-0.08500711,-0.22297737,0.01560646,-0.23871173,0.02457615,-0.19329783,-0.046849564,0.038310952,-0.22399609,0.013843751,0.0053453683,0.3553936,0.057086784,0.064201504,-0.40040904,0.31808445,-0.16119964,0.33140358,-0.20440125,0.06797059,0.51466495,0.1842297,-0.49044973,-0.023055054,-0.012890728,0.0795721,-0.18220091,0.27318916,-0.38274094,0.029762216,0.19706242,-0.18797609,-0.05457885,0.403799,-0.20807077,-0.259615,-0.20282179,-0.1331965,0.100252904,-0.30446512,-0.20417978,0.07015223,-0.0237858,0.3202657,0.254978,0.24677509,-0.015832463,0.23500094,-0.34003752,-0.20997228,0.12292851,-0.26313472,0.12118725,0.033095732,-0.35045153,0.028535454,-0.13047065,0.117333375,-0.14641556,-0.10617617,1
303,0.046867445,0.028012445,-0.03772619,-0.04939704,0.4132246,0.25526682,0.64536506,0.18701626,0.34896246,-0.08173305,0.12990466,0.025094556,-0.30173403,-0.12538557,-0.008453701,0.1671843,0.1473152,0.14314933,0.14225383,-0.00021038514,0.0324498,0.29818904,0.090625085,0.034382176,0.21492787,0.16895686,-0.08944148,0.64769286,-0.022248512,0.0062884684,-0.547167,-0.21277033,0.22885716,0.092380255,0.073651925,0.20868349,0.32214704,0.19934969,-0.1531569,0.09851711,-0.089208424,-0.2191308,0.013911541,-0.23654902,0.0308941,-0.18998025,-0.04877166,0.02826371,-0.21865185,0.0065413075,-0.0028462177,0.35734937,0.064619355,0.064867206,-0.40508083,0.32312572,-0.16173378,0.32461783,-0.20512943,0.06898633,0.5169479,0.19037414,-0.48330745,-0.015758298,-0.008404279,0.080898605,-0.17851102,0.26474258,-0.3845667,0.032146364,0.19432108,-0.18290818,-0.059891302,0.40236723,-0.19890957,-0.25892377,-0.19799615,-0.13590235,0.101123326,-0.3059688,-0.20817773,0.06899711,-0.028309727,0.32677004,0.2599386,0.2549208,-0.02156017,0.22862501,-0.3350763,-0.21721844,0.12165094,-0.26182523,0.11893058,0.027586797,-0.35031065,0.027777927,-0.1308477,0.12283752,-0.14149553,-0.10405489,1
304,0.04221049,0.02395649,-0.037553,-0.053983565,0.38824788,0.24456854,0.61586803,0.17521481,0.32937014,-0.07128806,0.12102547,0.020513417,-0.2783559,-0.12573336,-0.0071054758,0.1592789,0.13904254,0.13456707,0.12847957,-0.005480751,0.03631083,0.27885127,0.08538788,0.030979387,0.20136337,0.15528195,-0.083976865,0.6089054,-0.017509377,0.0035171574,-0.51023597,-0.2011618,0.22010396,0.08273242,0.06576856,0.19267769,0.3049542,0.18494494,-0.14743511,0.08579281,-0.07994626,-0.2045384,0.013800439,-0.21645856,0.023356125,-0.17447577,-0.041743208,0.028965244,-0.20753717,0.006119546,-0.0023126558,0.33828625,0.058372125,0.059074476,-0.3838104,0.30177945,-0.15112649,0.30192342,-0.1863748,0.06103788,0.48270318,0.1809813,-0.45517424,-0.015809445,-0.0147355385,0.074397676,-0.16456549,0.24553204,-0.35756037,0.027665278,0.17990077,-0.17490374,-0.059399545,0.37742412,-0.18824744,-0.24159145,-0.18161605,-0.12540035,0.09854636,-0.2845408,-0.19300103,0.062263664,-0.025422404,0.3047396,0.24148095,0.24019426,-0.023892537,0.21913165,-0.3121523,-0.20495845,0.11119927,-0.24493931,0.11729595,0.023291692,-0.32654676,0.026418775,-0.11926961,0.11587044,-0.13699025,-0.09205389,0
305,0.053187832,0.030964931,-0.04206117,-0.058969557,0.45183143,0.29117146,0.7264841,0.20436536,0.3812139,-0.088053346,0.14303136,0.022500938,-0.32389557,-0.14525048,-0.008790859,0.18305922,0.1618665,0.1647592,0.15229566,0.00034267292,0.034286417,0.32227015,0.10236009,0.036945466,0.2371047,0.18609524,-0.09545454,0.71725255,-0.02068154,0.002344928,-0.59769434,-0.23708494,0.25445333,0.10075014,0.07320012,0.22467358,0.3522464,0.22560368,-0.16787267,0.10571029,-0.09154886,-0.24169345,0.018091971,-0.2586204,0.030238464,-0.2078299,-0.050153762,0.03899747,-0.2445085,0.00933862,-0.00025916318,0.39562455,0.060161646,0.07156298,-0.44597736,0.35382167,-0.1835758,0.36107635,-0.22052057,0.074423105,0.57116824,0.20941299,-0.5394197,-0.020264216,-0.015026237,0.09064978,-0.19620371,0.2952068,-0.42256704,0.03511322,0.21629275,-0.2078455,-0.06377264,0.44747865,-0.22251421,-0.2887619,-0.22088762,-0.14605838,0.114577375,-0.33771142,-0.22707307,0.07391698,-0.026304595,0.357492,0.28408638,0.278487,-0.02374565,0.25769886,-0.37462488,-0.23904376,0.13276327,-0.2906685,0.13828942,0.034097034,-0.38775072,0.032586034,-0.14272277,0.13233064,-0.16181718,-0.11687869,1
306,0.045347005,0.028473489,-0.03820525,-0.056188125,0.41087118,0.26096442,0.6631181,0.18449728,0.34687337,-0.07807385,0.1279418,0.018749708,-0.29155472,-0.13286678,-0.00944158,0.16162229,0.14328715,0.15413351,0.14348911,0.0024987245,0.028382234,0.29647467,0.092344195,0.03682476,0.2166263,0.16717498,-0.08561043,0.65272105,-0.01646627,-0.000777928,-0.5428612,-0.21366836,0.23261817,0.09216455,0.06577545,0.20647462,0.3186687,0.20394506,-0.14879896,0.097511016,-0.08422487,-0.22287762,0.015590791,-0.23819266,0.02437804,-0.19365944,-0.046014145,0.03742601,-0.22500287,0.012581493,0.0050779143,0.3616046,0.05812932,0.06361129,-0.4052296,0.3218396,-0.16231431,0.33139595,-0.2036456,0.06714968,0.51851934,0.18822789,-0.49298677,-0.024112826,-0.013916772,0.08051533,-0.18026637,0.27201793,-0.38407564,0.030660553,0.1947345,-0.18957911,-0.0565182,0.40652478,-0.20857298,-0.2618554,-0.20079607,-0.13495347,0.10266917,-0.30531642,-0.20534466,0.070370816,-0.025105251,0.32271695,0.2567716,0.24931759,-0.019853657,0.23867239,-0.34042594,-0.21163712,0.12244671,-0.26490533,0.12449143,0.030741617,-0.35157672,0.028206421,-0.12740965,0.1176714,-0.14825872,-0.10469586,0
307,0.06459669,0.038280834,-0.05558873,-0.07580982,0.58066934,0.36985356,0.93032545,0.26201734,0.49284855,-0.11191169,0.18080762,0.029132243,-0.41713175,-0.18364501,-0.01023225,0.23066083,0.20630667,0.21605547,0.20347296,0.003149266,0.03948002,0.417782,0.12815061,0.048524924,0.30761042,0.23835254,-0.12206247,0.92483854,-0.02276565,0.0040280716,-0.77335733,-0.30341125,0.327066,0.13155301,0.09532963,0.29137316,0.45387655,0.286451,-0.21106519,0.1419519,-0.122277394,-0.31584188,0.023382017,-0.33637518,0.03778247,-0.272395,-0.065814056,0.04931056,-0.31524977,0.016128821,0.0054723187,0.506216,0.08370771,0.09327084,-0.57220155,0.45099565,-0.23067369,0.4679809,-0.29065758,0.09514778,0.73310614,0.26625714,-0.6943849,-0.03186754,-0.017504845,0.11358385,-0.2550562,0.38457224,-0.5466074,0.04445494,0.2769902,-0.26802474,-0.08168907,0.57593954,-0.29269233,-0.37063074,-0.28534997,-0.18999068,0.14559105,-0.43324122,-0.29220152,0.09978061,-0.0360959,0.4586354,0.36509624,0.35753587,-0.025853096,0.33228153,-0.4817106,-0.30152914,0.1727018,-0.3711292,0.17187335,0.044626456,-0.4989917,0.043251313,-0.18504746,0.16949593,-0.20907624,-0.14807388,1
308,0.046083525,0.025530301,-0.03762361,-0.05299735,0.4175369,0.2617292,0.6583359,0.18804625,0.3516041,-0.08026925,0.12957422,0.02483455,-0.29815444,-0.13249089,-0.006939021,0.1698042,0.14912695,0.14270611,0.13744016,-0.0059227487,0.04096488,0.29730338,0.09242042,0.03558593,0.21348414,0.16632996,-0.0894726,0.6522241,-0.018867286,0.0057485956,-0.54770666,-0.21680786,0.23543395,0.08607896,0.07336957,0.20697573,0.32835466,0.19840135,-0.15801324,0.09398806,-0.08532759,-0.21828154,0.014972641,-0.23316862,0.02743221,-0.18546599,-0.046182457,0.03098503,-0.2196428,0.006062654,-0.0013957091,0.36075494,0.059447356,0.0638758,-0.41203052,0.32096574,-0.16514865,0.32230076,-0.20108518,0.066874176,0.5201634,0.19495453,-0.48485848,-0.0144014405,-0.013270725,0.08245538,-0.17559423,0.26043633,-0.38419518,0.028463451,0.19283953,-0.18916687,-0.06320215,0.4058273,-0.1996045,-0.2589926,-0.19325617,-0.13229446,0.107484326,-0.30533215,-0.20702918,0.066258386,-0.027020467,0.32733113,0.26007617,0.26007012,-0.025291324,0.22972652,-0.33411628,-0.21997635,0.116337046,-0.2632417,0.12549141,0.026044032,-0.34948525,0.031611316,-0.12927331,0.12582572,-0.14794132,-0.10086662,0
309,0.037289627,0.024581712,-0.032190524,-0.042259652,0.32373694,0.20710932,0.5225419,0.14623366,0.2732886,-0.06157647,0.10261114,0.016464658,-0.23166154,-0.101841144,-0.0065131565,0.12887286,0.113154955,0.124759726,0.114643335,0.002895428,0.017272638,0.2311561,0.072735496,0.02919162,0.17330271,0.13634707,-0.06488098,0.51633304,-0.012954164,0.00052536646,-0.4329023,-0.16868627,0.18112263,0.07538314,0.050630346,0.16071436,0.25118297,0.163836,-0.11514246,0.0800331,-0.06711889,-0.18020266,0.012285218,-0.19099955,0.020532383,-0.155537,-0.037899192,0.029536402,-0.18039201,0.010174487,0.0029946463,0.28419772,0.04443779,0.052115038,-0.3174559,0.25422817,-0.12999548,0.26562613,-0.1631839,0.053909305,0.41055688,0.1459573,-0.3918757,-0.017052246,-0.010586207,0.06399607,-0.1483171,0.21907164,-0.3046366,0.024266683,0.15681385,-0.1506776,-0.043606,0.32304594,-0.16386622,-0.20819597,-0.16078173,-0.10734091,0.08043837,-0.24323949,-0.1633133,0.055481598,-0.018382138,0.25641996,0.20222464,0.19801392,-0.010806743,0.1865096,-0.27224538,-0.16845243,0.100341946,-0.20914648,0.09604842,0.027468594,-0.2809579,0.022547679,-0.10621385,0.09479055,-0.115404695,-0.08682095,1
310,0.04831939,0.025385395,-0.04333694,-0.056646302,0.4420793,0.27330485,0.68524814,0.197181,0.3697772,-0.08193387,0.13458593,0.027851269,-0.31225854,-0.1396693,-0.006320147,0.1806675,0.15785588,0.14322416,0.14180642,-0.010282529,0.050534964,0.30969197,0.09467917,0.035300698,0.22014952,0.1699245,-0.10026286,0.6797448,-0.022099875,0.0069378135,-0.5705591,-0.2274692,0.24722882,0.08892444,0.07880729,0.21709323,0.34635544,0.20605057,-0.16872822,0.09376439,-0.08972764,-0.22637121,0.014559089,-0.24015312,0.029005006,-0.18972667,-0.047328513,0.0299263,-0.22755332,0.0012802407,-0.0055203247,0.37830552,0.064178504,0.06786681,-0.43521369,0.33757234,-0.17280102,0.33310747,-0.20640041,0.067709744,0.5397542,0.20808013,-0.50376874,-0.010838661,-0.01651962,0.086380936,-0.1791843,0.2660647,-0.40054628,0.031235702,0.1967323,-0.19683754,-0.07258209,0.42226246,-0.20649852,-0.26905376,-0.1969441,-0.1406004,0.11608339,-0.31778762,-0.21771048,0.068863444,-0.031180851,0.34385934,0.27221552,0.27401063,-0.030680904,0.2355216,-0.3420169,-0.2347291,0.12248173,-0.27329406,0.13174157,0.024127329,-0.36565098,0.034779046,-0.13432623,0.13552444,-0.1525734,-0.100709945,0
311,0.042573493,0.02661111,-0.034313217,-0.047686104,0.38352367,0.23905939,0.60841006,0.17278396,0.32336727,-0.074800916,0.121023685,0.020047307,-0.27692163,-0.12130038,-0.006833072,0.15320785,0.13595237,0.14067513,0.1345112,0.0015010283,0.028128883,0.27703583,0.08318208,0.033880476,0.20290111,0.15715507,-0.08016091,0.6093085,-0.016551958,0.0037826844,-0.50924575,-0.19998577,0.21366861,0.08532716,0.06439696,0.19363745,0.30107665,0.18740484,-0.1403934,0.09236995,-0.082187206,-0.20752636,0.014071861,-0.22196995,0.025895499,-0.18025686,-0.04387706,0.031459175,-0.20839408,0.008471124,0.0005409495,0.3336061,0.05844013,0.06038566,-0.3763914,0.30071878,-0.15123829,0.30655783,-0.19046521,0.063649535,0.48281166,0.17669535,-0.45518458,-0.020661201,-0.009616373,0.07604837,-0.16918215,0.24948637,-0.35946116,0.03031103,0.1828492,-0.17397979,-0.05597543,0.37869266,-0.19084059,-0.24324152,-0.18426561,-0.12648095,0.095027685,-0.2848154,-0.19202827,0.06310493,-0.025893586,0.30212516,0.24051653,0.23674454,-0.017411172,0.21610023,-0.31600434,-0.19938587,0.115118854,-0.24391644,0.11156723,0.028745722,-0.32783875,0.026496427,-0.12078244,0.11376473,-0.13668461,-0.09600161,1
312,0.04231151,0.024896786,-0.036806684,-0.050315317,0.38560182,0.24249041,0.6137185,0.17322361,0.32651162,-0.0724328,0.12015912,0.020147445,-0.27411625,-0.12373797,-0.007946385,0.15442201,0.13633958,0.13774893,0.13138896,-0.0027621477,0.031171925,0.27475992,0.085251585,0.032145277,0.20069718,0.15509777,-0.083156966,0.6081049,-0.017080987,0.0015712295,-0.5078908,-0.20020029,0.21487725,0.08400612,0.065189116,0.19226015,0.30115876,0.18758273,-0.14336479,0.08954303,-0.079354405,-0.20493601,0.014062289,-0.218254,0.024278197,-0.17545614,-0.04230814,0.03231803,-0.2069563,0.008407509,0.0020380616,0.33539265,0.05435146,0.06000933,-0.38091487,0.2983036,-0.15309703,0.30435306,-0.1876214,0.061656993,0.48168552,0.17891072,-0.45673054,-0.016614543,-0.013923854,0.07548469,-0.16734049,0.24919838,-0.35752895,0.029224223,0.18041123,-0.17562567,-0.056506664,0.37699464,-0.19111359,-0.2415751,-0.18262461,-0.12496951,0.09715611,-0.28304967,-0.19125094,0.06362282,-0.024260458,0.30184823,0.23969781,0.23652515,-0.020896003,0.21689552,-0.31357136,-0.20203413,0.11255894,-0.24500345,0.115664184,0.026276805,-0.3283128,0.028573127,-0.12120561,0.11386151,-0.13842116,-0.096155226,0
313,0.05865362,0.03366279,-0.05002632,-0.06485735,0.5146741,0.32053578,0.8153615,0.23316796,0.4329673,-0.09974186,0.15995316,0.02692657,-0.3698454,-0.15856183,-0.008995121,0.20574838,0.18231629,0.18951681,0.17988887,0.0034293807,0.035501957,0.3703581,0.112688705,0.04392276,0.27231857,0.21319179,-0.105945624,0.8125991,-0.02202608,0.006114949,-0.68478155,-0.2671017,0.2851846,0.11457382,0.08459638,0.25674528,0.3990906,0.2534426,-0.18533215,0.12277303,-0.10937259,-0.27911067,0.018292287,-0.2986359,0.03480751,-0.24267891,-0.058116548,0.04135531,-0.27666578,0.013746964,0.0016772838,0.44742626,0.07382153,0.08310257,-0.50382173,0.40044284,-0.20399842,0.4138499,-0.25705194,0.08445026,0.6481901,0.2332818,-0.61156493,-0.026625881,-0.015262108,0.10381809,-0.2297209,0.33499756,-0.48054877,0.039852004,0.24651305,-0.23211233,-0.07283865,0.5065142,-0.25267586,-0.3258183,-0.2500453,-0.17007351,0.12705767,-0.38639215,-0.25766236,0.08567894,-0.034220546,0.40441176,0.32209814,0.31721532,-0.021737188,0.29016632,-0.42530137,-0.26908427,0.15576306,-0.3305645,0.15017502,0.03848604,-0.44335747,0.0322832,-0.1649874,0.15226734,-0.17812592,-0.13078871,1
314,0.06056379,0.04140107,-0.05431852,-0.07189912,0.54740906,0.34788752,0.8878169,0.2480432,0.46376005,-0.102888525,0.17186117,0.021537557,-0.38725758,-0.17990826,-0.013777132,0.213262,0.18820302,0.21326633,0.19587882,0.003293073,0.030912539,0.39475623,0.12259544,0.046838254,0.29574966,0.22487772,-0.11307003,0.87321854,-0.019915668,-0.006239275,-0.7265591,-0.28605333,0.30712855,0.12780508,0.083524905,0.27612624,0.42443928,0.27997002,-0.19667518,0.13353677,-0.115106404,-0.30025053,0.020691715,-0.31480387,0.032491237,-0.2613127,-0.06381092,0.05519381,-0.30620006,0.015717195,0.007766767,0.4837588,0.07526419,0.08475065,-0.53941584,0.43232515,-0.2172422,0.44771585,-0.273631,0.0911237,0.68943596,0.24942069,-0.66388863,-0.033080425,-0.019026348,0.10367024,-0.24551451,0.36287475,-0.5140104,0.04080442,0.26417226,-0.2529024,-0.07352612,0.5462351,-0.28212747,-0.35073495,-0.27458373,-0.18155722,0.133442,-0.40971884,-0.27253184,0.095473476,-0.02985776,0.43411133,0.34507105,0.33022776,-0.02376896,0.31989083,-0.45437637,-0.28139117,0.16455589,-0.35395566,0.1688814,0.041913893,-0.46834216,0.039374113,-0.17363481,0.1516609,-0.19838136,-0.14478263,0
315,0.05287317,0.03124987,-0.045164682,-0.061695576,0.4709201,0.29823428,0.7503367,0.21160996,0.39874977,-0.09124224,0.14684282,0.022737617,-0.3373929,-0.14977168,-0.007951605,0.18724021,0.16582252,0.17201553,0.16367228,0.002409823,0.033912856,0.33855245,0.10303862,0.03850875,0.24796732,0.19152454,-0.09846349,0.74511653,-0.019345924,0.0027449657,-0.6243104,-0.24484754,0.26429072,0.10637528,0.07706164,0.23521347,0.36769062,0.22985356,-0.17195356,0.11347836,-0.09853456,-0.25342205,0.019871185,-0.2711402,0.029896325,-0.21824922,-0.054131903,0.03974393,-0.25426465,0.011896263,0.0022856963,0.409219,0.06879298,0.075461246,-0.46326527,0.36464742,-0.18689987,0.37709743,-0.23267877,0.07773258,0.59107924,0.21483009,-0.5594545,-0.024689436,-0.014569862,0.091438524,-0.20402665,0.30938098,-0.44109246,0.035221286,0.22251987,-0.21647726,-0.06630332,0.46399587,-0.23458031,-0.29957145,-0.22956765,-0.15371692,0.11739821,-0.34983748,-0.23692283,0.08024538,-0.029330121,0.37255645,0.29501662,0.28944156,-0.021885617,0.26680022,-0.3893064,-0.24303882,0.13843182,-0.29929045,0.13884868,0.034883596,-0.4015763,0.03447012,-0.14899169,0.13766922,-0.16853337,-0.118617825,1
316,0.033294976,0.019274686,-0.028548317,-0.038355038,0.29623315,0.18337886,0.46710834,0.13313182,0.250333,-0.056538064,0.09087178,0.016959084,-0.211537,-0.09365148,-0.0048982142,0.11898003,0.10649376,0.0992541,0.0980114,-0.004686922,0.029680887,0.21097113,0.06507934,0.024295436,0.15237904,0.11950916,-0.06512866,0.4628892,-0.013712757,0.005342692,-0.38681528,-0.15311942,0.16695286,0.062045347,0.05143951,0.14521809,0.23356159,0.14082691,-0.11102452,0.06604799,-0.060880095,-0.15430932,0.010657166,-0.16287072,0.019256996,-0.1326268,-0.03340596,0.021989634,-0.1557291,0.004357496,-0.0011681988,0.25592604,0.043087658,0.04686378,-0.29304442,0.22772317,-0.11821034,0.22984822,-0.14054005,0.04751892,0.36905015,0.13815929,-0.34544787,-0.010439775,-0.011192154,0.059831336,-0.1255226,0.18641233,-0.2724007,0.021240825,0.13603361,-0.13381384,-0.04444972,0.2873665,-0.14169343,-0.18388033,-0.1353128,-0.09464204,0.07641823,-0.21640855,-0.14573255,0.048890818,-0.02020101,0.23251568,0.1825835,0.18381755,-0.017527584,0.16184117,-0.23687613,-0.15666647,0.083574615,-0.18655957,0.08903986,0.019141689,-0.25076625,0.022711655,-0.092308216,0.09114415,-0.10415381,-0.070489004,0
317,0.040788516,0.024630712,-0.035260577,-0.047205813,0.36361673,0.22692078,0.57814795,0.16404347,0.30751213,-0.06887476,0.112661146,0.019097261,-0.25861958,-0.11586083,-0.0063962247,0.14463544,0.12885012,0.128887,0.123375736,-0.0026804316,0.030730765,0.25976008,0.08067381,0.030503403,0.18986598,0.14801092,-0.07785305,0.572075,-0.015776034,0.0034209029,-0.4772872,-0.1891942,0.20439516,0.079131804,0.0604698,0.1796221,0.28563306,0.17707014,-0.13449597,0.083729625,-0.07513765,-0.19236659,0.013096692,-0.20389041,0.022631599,-0.16681467,-0.041521486,0.030170528,-0.19501139,0.007494515,0.00024330187,0.31641817,0.052178707,0.056869633,-0.35945767,0.2820946,-0.1445446,0.2868427,-0.17573668,0.059169922,0.45477948,0.16783324,-0.4296999,-0.0155084925,-0.013413991,0.07236304,-0.1572019,0.23316465,-0.3366834,0.026591502,0.17002586,-0.16528066,-0.05213933,0.35643148,-0.17824794,-0.22807811,-0.17161284,-0.1174809,0.09196506,-0.26800397,-0.18029879,0.061109424,-0.023167992,0.28622302,0.22570331,0.22354612,-0.019875046,0.20305039,-0.29469538,-0.19076248,0.105169885,-0.2312508,0.10984315,0.024830967,-0.30904102,0.028009355,-0.114109166,0.10821974,-0.12882508,-0.090166114,1
318,0.03886494,0.028812598,-0.03174334,-0.0386265,0.35426813,0.2241976,0.5818754,0.15428558,0.30172062,-0.068741664,0.10905026,0.014705102,-0.25447494,-0.117979646,-0.012370715,0.14488612,0.12671106,0.13689464,0.11861011,0.0040475335,0.021885501,0.25259733,0.07981288,0.03781848,0.18768416,0.15432857,-0.07141367,0.5803276,-0.008396013,-0.00090264145,-0.4779443,-0.19982108,0.19723415,0.078381844,0.056759275,0.18071501,0.2807421,0.18201639,-0.12022175,0.08660132,-0.08275315,-0.19779512,0.0127521325,-0.21811071,0.026082624,-0.16754125,-0.03709058,0.042784654,-0.20007758,0.016111884,0.006866726,0.3053133,0.050304018,0.04807994,-0.3499542,0.28010637,-0.14395393,0.29585165,-0.18546547,0.060453884,0.45163855,0.15711446,-0.4365601,-0.017595524,-0.0073925974,0.07209432,-0.16702524,0.2481409,-0.34285364,0.019810248,0.1721633,-0.16998546,-0.04144901,0.35515797,-0.18314053,-0.23113675,-0.18157563,-0.12271794,0.08642202,-0.26809454,-0.17818607,0.06389728,-0.025799733,0.28269294,0.22701132,0.22285573,-0.0140688745,0.20366924,-0.30181655,-0.18377736,0.105317056,-0.23306367,0.10338725,0.030494004,-0.30351284,0.026444837,-0.111248255,0.100909546,-0.13301915,-0.09655882,1
319,0.0395678,0.027908117,-0.034996144,-0.047311425,0.37229383,0.23672432,0.6023052,0.16948967,0.31670535,-0.07337545,0.11663432,0.018924525,-0.2683849,-0.119152084,-0.0071082986,0.14766766,0.12989677,0.1431597,0.13362792,0.0027906445,0.02386515,0.2698595,0.08224243,0.03296919,0.19938295,0.15648215,-0.076423556,0.5968473,-0.0150453895,0.0012941097,-0.49878347,-0.1946551,0.20922293,0.08656069,0.060032383,0.18807672,0.29120147,0.18616329,-0.1334817,0.091017514,-0.07751685,-0.20360152,0.014154376,-0.21946716,0.025918044,-0.17721933,-0.043346684,0.03315225,-0.2051717,0.011919438,0.0032093024,0.3262972,0.053333316,0.059313398,-0.36825415,0.29216635,-0.14874798,0.30381632,-0.19036704,0.061227534,0.474418,0.16987854,-0.44968113,-0.02162668,-0.0108973645,0.07426376,-0.16746931,0.25055432,-0.35266384,0.027239734,0.18111196,-0.17307584,-0.050483085,0.37205857,-0.19066334,-0.24031302,-0.18596937,-0.12352388,0.09098018,-0.2786623,-0.1881759,0.06463346,-0.022297554,0.29534993,0.2348796,0.2258283,-0.013421524,0.2160299,-0.3122151,-0.19416279,0.11380049,-0.24086162,0.11106623,0.029774398,-0.32238048,0.027269097,-0.120177306,0.109056585,-0.13455063,-0.097610824,1
320,0.03166421,0.020714981,-0.025660848,-0.035493527,0.29617563,0.18166035,0.46644124,0.1353457,0.25355116,-0.059247915,0.09180614,0.017362459,-0.21728937,-0.09179839,-0.0034402919,0.120553225,0.106980585,0.10103405,0.10091741,-0.002440829,0.029345684,0.21400489,0.06380827,0.025680711,0.15442032,0.1192471,-0.06327983,0.46761143,-0.013414245,0.0076787714,-0.3957435,-0.15614016,0.16798107,0.06056497,0.05129525,0.15013929,0.23472148,0.14117564,-0.109425105,0.068270974,-0.06220421,-0.15603483,0.009712206,-0.16767482,0.023093855,-0.13485786,-0.031293392,0.019605786,-0.15872642,0.00092711183,-0.0027673235,0.25720984,0.04638991,0.045972113,-0.29267704,0.23215109,-0.116432376,0.2316671,-0.14536463,0.04815812,0.3744153,0.13937347,-0.34628382,-0.011973393,-0.0070210253,0.060309265,-0.12639327,0.18909365,-0.27571446,0.021875745,0.1417752,-0.13582951,-0.044878688,0.28778455,-0.14262676,-0.18281297,-0.13818614,-0.09744406,0.07760758,-0.21818109,-0.14639883,0.04626013,-0.023432488,0.23371585,0.18515174,0.18621111,-0.011864674,0.16451393,-0.23958778,-0.15723766,0.08459578,-0.18761052,0.08454626,0.022102436,-0.25062916,0.021374697,-0.093057446,0.09306955,-0.10539014,-0.070835255,0
321,0.04159789,0.024945011,-0.034336604,-0.04206352,0.35960957,0.22508676,0.5702862,0.16295014,0.30275095,-0.07034742,0.112621486,0.018672394,-0.2592148,-0.1131017,-0.0056715445,0.14188333,0.12642683,0.13317491,0.12483213,9.439575e-05,0.023718992,0.2573663,0.079714924,0.03180634,0.19003533,0.14969444,-0.07674534,0.5697404,-0.013870777,0.0026805822,-0.4770987,-0.1868821,0.1998458,0.08106119,0.060380846,0.18151169,0.28176332,0.17826456,-0.13100569,0.08312377,-0.07530842,-0.19607176,0.013049808,-0.21036501,0.025474072,-0.16975297,-0.0409271,0.028516999,-0.19599696,0.008587466,0.0023164921,0.31304935,0.0530294,0.05677666,-0.34857917,0.2809148,-0.14231698,0.28661767,-0.18078601,0.06051771,0.45239225,0.16310273,-0.42847538,-0.01770973,-0.010706385,0.07182345,-0.15938914,0.23690446,-0.3350697,0.02656848,0.17085882,-0.16415048,-0.049693886,0.355095,-0.17780794,-0.2277325,-0.17590664,-0.11951137,0.08958589,-0.26827395,-0.17822206,0.060963076,-0.021105027,0.28346357,0.22479247,0.22010761,-0.01316677,0.20193718,-0.29614192,-0.18781777,0.10550729,-0.23100756,0.10390508,0.027025325,-0.30580664,0.024586841,-0.11668098,0.10702485,-0.12742914,-0.09165016,0
322,0.04121752,0.026163299,-0.03410705,-0.04527473,0.35866287,0.22779909,0.58188313,0.16048624,0.30594465,-0.06996514,0.11157017,0.01597746,-0.25643426,-0.11539351,-0.007655372,0.14344496,0.12615667,0.13882567,0.12707213,0.003179195,0.020761652,0.2582824,0.08107503,0.03311891,0.19161408,0.15071523,-0.073621124,0.57582974,-0.012698199,-0.0010839049,-0.48113367,-0.19247137,0.20008439,0.08470996,0.057644427,0.18121883,0.28157908,0.18157966,-0.12679546,0.08985778,-0.07807049,-0.1966366,0.013372078,-0.21362005,0.02363434,-0.17202663,-0.039715525,0.036616787,-0.19965321,0.012626121,0.004488379,0.31301358,0.050564162,0.054779872,-0.35271773,0.28188694,-0.14334375,0.29477543,-0.18257707,0.059612636,0.45652798,0.16170809,-0.436775,-0.019442819,-0.009187059,0.07061848,-0.16323255,0.24418555,-0.3407165,0.02506872,0.17374738,-0.16742523,-0.046949144,0.3571623,-0.18303879,-0.2311164,-0.18203275,-0.11941045,0.08737585,-0.27001575,-0.17971087,0.062615275,-0.022465672,0.2845687,0.22745277,0.22038542,-0.013484685,0.20772299,-0.3026827,-0.18386608,0.1099399,-0.23350066,0.10568763,0.029254595,-0.31010437,0.02782003,-0.11457278,0.103223376,-0.13026702,-0.09562739,0
